latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-26.70817,-58.73211,326.13,0.58,0.7,2026-05-21,1836,N20,VIIRS,n,2.0NRT,287.46,7.23,D
-26.53701,-62.70551,333.45,0.34,0.56,2026-05-21,1836,N20,VIIRS,n,2.0NRT,291.64,2.45,D
-26.3187,-57.23632,325.18,0.73,0.76,2026-05-21,1836,N20,VIIRS,n,2.0NRT,289.15,4.57,D
-26.17251,-56.7491,367.0,0.78,0.78,2026-05-21,1836,N20,VIIRS,h,2.0NRT,290.12,15.73,D
-25.9082,-61.66603,339.12,0.41,0.61,2026-05-21,1836,N20,VIIRS,n,2.0NRT,282.46,3.01,D
-23.81062,-68.98289,331.73,0.51,0.41,2026-05-21,1836,N20,VIIRS,n,2.0NRT,299.72,0.85,D
-22.31802,-68.88071,335.23,0.54,0.42,2026-05-21,1838,N20,VIIRS,n,2.0NRT,299.0,4.21,D
-21.48644,-66.46313,332.52,0.52,0.5,2026-05-21,1838,N20,VIIRS,n,2.0NRT,293.71,3.61,D
-17.93321,-67.772,342.33,0.5,0.49,2026-05-21,1838,N20,VIIRS,n,2.0NRT,299.15,9.28,D
-17.93029,-67.77043,340.68,0.5,0.49,2026-05-21,1838,N20,VIIRS,n,2.0NRT,301.41,7.46,D
-17.71202,-67.26933,344.22,0.54,0.51,2026-05-21,1838,N20,VIIRS,n,2.0NRT,303.74,8.23,D
-17.4947,-71.35897,337.93,0.47,0.4,2026-05-21,1838,N20,VIIRS,n,2.0NRT,303.2,5.94,D
-17.49034,-71.35535,337.11,0.47,0.4,2026-05-21,1838,N20,VIIRS,n,2.0NRT,304.21,5.23,D
-17.45837,-66.23428,367.0,0.32,0.54,2026-05-21,1838,N20,VIIRS,h,2.0NRT,297.07,8.79,D
-16.5114,-72.64408,334.68,0.43,0.38,2026-05-21,1838,N20,VIIRS,n,2.0NRT,298.99,6.99,D
-16.40404,-72.51529,336.6,0.43,0.38,2026-05-21,1838,N20,VIIRS,l,2.0NRT,308.17,21.92,D
-15.2301,-72.9421,336.92,0.43,0.38,2026-05-21,1841,N20,VIIRS,n,2.0NRT,309.87,3.66,D
-13.98554,-75.75533,332.57,0.38,0.36,2026-05-21,1841,N20,VIIRS,n,2.0NRT,298.64,1.51,D
-13.8412,-65.69901,333.88,0.4,0.6,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.08,4.01,D
-13.84083,-65.69914,330.2,0.4,0.6,2026-05-21,1841,N20,VIIRS,n,2.0NRT,282.94,4.33,D
-13.80299,-76.11687,332.6,0.39,0.36,2026-05-21,1841,N20,VIIRS,l,2.0NRT,303.81,1.16,D
-13.7873,-76.17033,334.16,0.39,0.36,2026-05-21,1841,N20,VIIRS,l,2.0NRT,304.19,1.5,D
-13.67361,-65.97328,326.02,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,286.47,3.92,D
-13.67213,-65.97202,334.06,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,286.3,3.36,D
-13.66746,-65.97077,325.56,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,285.66,3.41,D
-13.6343,-65.54903,325.55,0.42,0.61,2026-05-21,1841,N20,VIIRS,n,2.0NRT,287.59,2.26,D
-13.59291,-73.19025,336.84,0.43,0.38,2026-05-21,1841,N20,VIIRS,n,2.0NRT,306.69,9.5,D
-13.57524,-66.26012,354.5,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,287.58,11.66,D
-13.57457,-66.25668,345.79,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,286.98,12.28,D
-13.5699,-66.26118,356.51,0.37,0.58,2026-05-21,1841,N20,VIIRS,l,2.0NRT,286.84,7.71,D
-13.56923,-66.25774,328.17,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,286.46,5.74,D
-13.53757,-64.67455,332.09,0.48,0.64,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.4,7.1,D
-13.53342,-64.68459,344.59,0.48,0.64,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.59,9.35,D
-13.53095,-64.68513,332.99,0.48,0.64,2026-05-21,1841,N20,VIIRS,n,2.0NRT,282.79,4.01,D
-13.53004,-64.68074,334.84,0.48,0.64,2026-05-21,1841,N20,VIIRS,n,2.0NRT,282.65,4.01,D
-13.51385,-66.5019,327.15,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,281.99,5.32,D
-13.50744,-76.0917,337.99,0.38,0.36,2026-05-21,1841,N20,VIIRS,n,2.0NRT,298.53,3.02,D
-13.44367,-65.31557,335.99,0.43,0.62,2026-05-21,1841,N20,VIIRS,n,2.0NRT,289.83,8.26,D
-13.44227,-66.30483,330.89,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,284.22,4.33,D
-13.44221,-65.31667,337.42,0.43,0.62,2026-05-21,1841,N20,VIIRS,n,2.0NRT,290.31,7.79,D
-13.44204,-65.30756,326.06,0.43,0.62,2026-05-21,1841,N20,VIIRS,n,2.0NRT,289.02,4.91,D
-13.44063,-65.30862,338.42,0.44,0.62,2026-05-21,1841,N20,VIIRS,n,2.0NRT,289.44,4.7,D
-13.43693,-66.30589,356.46,0.37,0.58,2026-05-21,1841,N20,VIIRS,l,2.0NRT,283.17,9.51,D
-13.43557,-66.299,334.7,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,280.61,2.89,D
-13.4123,-65.77745,336.04,0.41,0.6,2026-05-21,1841,N20,VIIRS,n,2.0NRT,287.13,3.13,D
-13.41163,-65.77763,338.55,0.41,0.6,2026-05-21,1841,N20,VIIRS,n,2.0NRT,285.87,2.79,D
-13.40678,-65.77856,336.54,0.41,0.6,2026-05-21,1841,N20,VIIRS,n,2.0NRT,286.54,3.13,D
-13.29278,-66.36523,332.58,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,279.29,4.22,D
-13.23247,-65.49932,332.96,0.43,0.62,2026-05-21,1841,N20,VIIRS,n,2.0NRT,282.02,3.43,D
-13.19158,-66.51567,325.16,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,281.48,2.1,D
-12.96247,-65.61261,329.09,0.42,0.61,2026-05-21,1841,N20,VIIRS,n,2.0NRT,282.26,6.87,D
-12.95946,-65.61275,330.45,0.42,0.61,2026-05-21,1841,N20,VIIRS,n,2.0NRT,279.95,4.78,D
-12.95763,-65.61764,343.33,0.42,0.61,2026-05-21,1841,N20,VIIRS,n,2.0NRT,280.81,7.33,D
-12.9546,-65.61781,343.51,0.42,0.61,2026-05-21,1841,N20,VIIRS,n,2.0NRT,278.72,7.96,D
-12.87833,-65.98914,334.08,0.4,0.6,2026-05-21,1841,N20,VIIRS,n,2.0NRT,285.79,4.71,D
-12.87761,-65.98544,332.83,0.4,0.6,2026-05-21,1841,N20,VIIRS,n,2.0NRT,284.99,4.66,D
-12.77529,-66.27657,351.29,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,279.15,17.66,D
-12.77458,-66.27299,356.5,0.39,0.59,2026-05-21,1841,N20,VIIRS,l,2.0NRT,279.42,17.66,D
-12.77388,-66.27649,346.84,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.68,28.92,D
-12.7732,-66.27291,356.29,0.39,0.59,2026-05-21,1841,N20,VIIRS,l,2.0NRT,280.01,17.33,D
-12.77317,-66.26582,349.12,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,277.32,14.54,D
-12.77184,-66.26572,347.66,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,278.48,9.32,D
-12.76846,-66.27048,331.3,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,279.84,4.4,D
-12.76775,-66.26688,334.99,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,278.76,4.4,D
-12.7671,-66.27039,353.17,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,280.77,17.33,D
-12.76375,-66.27509,332.71,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,281.46,7.58,D
-12.76305,-66.27152,352.22,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,280.46,4.4,D
-12.76304,-66.27859,325.62,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,282.56,4.13,D
-12.76236,-66.27502,351.36,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,282.52,11.21,D
-12.75903,-66.27966,329.25,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,282.16,3.42,D
-12.75833,-66.27609,347.68,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,281.27,3.42,D
-12.75762,-66.27962,339.41,0.39,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,281.55,4.13,D
-12.72842,-65.83529,333.8,0.41,0.61,2026-05-21,1841,N20,VIIRS,n,2.0NRT,281.07,3.11,D
-12.69659,-66.49899,336.3,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,288.68,4.42,D
-12.69407,-66.49886,338.49,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,289.02,4.36,D
-12.69387,-66.51385,326.27,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,287.64,2.41,D
-12.69321,-66.51039,335.43,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,287.29,2.41,D
-12.6919,-66.50349,334.68,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,287.65,4.37,D
-12.69145,-66.51369,335.13,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,288.39,5.99,D
-12.68853,-66.51489,351.65,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,289.72,11.85,D
-12.68787,-66.51144,356.32,0.37,0.58,2026-05-21,1841,N20,VIIRS,l,2.0NRT,287.03,11.85,D
-12.67851,-66.52044,333.5,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,287.52,3.12,D
-12.67719,-66.51353,329.72,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,284.47,5.16,D
-12.66981,-66.53285,342.73,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,284.41,3.22,D
-12.66382,-66.53046,330.32,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,285.43,3.22,D
-12.6131,-66.55441,350.57,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,287.83,17.41,D
-12.61244,-66.551,356.39,0.37,0.58,2026-05-21,1841,N20,VIIRS,l,2.0NRT,284.94,17.52,D
-12.47438,-66.78645,341.54,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.1,3.09,D
-12.46911,-66.78745,341.93,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.27,3.96,D
-12.46384,-66.78844,346.4,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,282.62,3.96,D
-12.45858,-66.78947,346.47,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,281.91,3.97,D
-12.45395,-66.7938,332.04,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,281.68,3.97,D
-12.45331,-66.79049,336.1,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,280.81,3.97,D
-12.44868,-66.79482,333.55,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,281.39,4.37,D
-12.44407,-66.79917,337.17,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,281.41,3.29,D
-12.43949,-66.79845,349.88,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,281.45,4.71,D
-12.43879,-66.80014,337.84,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,281.61,4.08,D
-12.43422,-66.79945,355.98,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,280.32,4.71,D
-12.43353,-66.80113,342.8,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,280.33,4.08,D
-12.43288,-66.79781,325.65,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,280.44,7.04,D
-12.42949,-66.74492,338.95,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,281.01,5.76,D
-12.42826,-66.80215,332.2,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,279.85,4.53,D
-12.42775,-66.74342,343.24,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,279.95,4.48,D
-12.42584,-66.78385,325.97,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,278.24,3.98,D
-12.42502,-66.78555,327.74,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,279.29,4.03,D
-12.42432,-66.80485,335.45,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,279.56,3.62,D
-12.42181,-66.79151,333.59,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,276.89,2.97,D
-12.41954,-66.7503,333.0,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,280.89,2.37,D
-12.41905,-66.80586,336.71,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,278.3,2.18,D
-12.41783,-66.74876,335.24,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,279.65,2.26,D
-12.41378,-66.80687,333.6,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,278.01,2.18,D
-12.41253,-66.80022,333.49,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,276.88,4.87,D
-12.40789,-66.80458,333.91,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,279.68,3.65,D
-12.40388,-66.81224,328.03,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,279.55,3.63,D
-12.40325,-66.80891,331.66,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,278.5,3.63,D
-12.39862,-66.81326,336.12,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,279.58,10.42,D
-12.39799,-66.80993,332.05,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,276.72,10.42,D
-12.39673,-66.80328,329.8,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,279.38,8.38,D
-12.39335,-66.81427,356.3,0.36,0.57,2026-05-21,1841,N20,VIIRS,l,2.0NRT,280.59,10.42,D
-12.39272,-66.81095,351.64,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,284.33,10.42,D
-12.39209,-66.80762,353.46,0.36,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,280.02,8.38,D
-12.39146,-66.8043,356.29,0.36,0.58,2026-05-21,1841,N20,VIIRS,l,2.0NRT,281.7,8.38,D
-12.38872,-66.81862,337.7,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,279.15,8.52,D
-12.38809,-66.81529,356.42,0.36,0.57,2026-05-21,1841,N20,VIIRS,l,2.0NRT,280.11,19.2,D
-12.38346,-66.81963,352.34,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,280.03,8.52,D
-12.37883,-66.82395,327.57,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,280.71,3.31,D
-12.37819,-66.82064,341.77,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,280.33,3.31,D
-12.36872,-66.45065,342.83,0.38,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,284.4,3.94,D
-12.36617,-66.45684,327.18,0.38,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,285.25,5.85,D
-12.36548,-66.45334,356.67,0.38,0.59,2026-05-21,1841,N20,VIIRS,l,2.0NRT,285.78,5.85,D
-12.3648,-66.44984,329.1,0.38,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.37,7.48,D
-12.36465,-66.45872,327.2,0.38,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,285.65,3.88,D
-12.36398,-66.45519,352.34,0.38,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,286.05,3.88,D
-12.36332,-66.45168,341.52,0.38,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.46,7.47,D
-12.36009,-66.45435,353.79,0.38,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.63,6.6,D
-12.35859,-66.45624,331.08,0.38,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,284.1,3.88,D
-12.33836,-66.46742,338.64,0.38,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,284.56,5.89,D
-12.33364,-66.47198,355.99,0.38,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,287.12,9.73,D
-12.33296,-66.46846,339.05,0.38,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.42,9.73,D
-12.33092,-66.48699,325.86,0.38,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,286.8,5.37,D
-12.32892,-66.4765,356.29,0.38,0.59,2026-05-21,1841,N20,VIIRS,l,2.0NRT,286.37,13.9,D
-12.32554,-66.48803,332.1,0.38,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,285.89,2.79,D
-12.32487,-66.48454,337.96,0.38,0.59,2026-05-21,1841,N20,VIIRS,n,2.0NRT,285.41,2.79,D
-12.30914,-66.88419,337.25,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.3,6.19,D
-12.30852,-66.88091,333.72,0.36,0.57,2026-05-21,1841,N20,VIIRS,n,2.0NRT,280.97,6.79,D
-12.22221,-67.40686,353.34,0.33,0.55,2026-05-21,1841,N20,VIIRS,n,2.0NRT,277.27,3.79,D
-12.22165,-67.40379,329.63,0.33,0.55,2026-05-21,1841,N20,VIIRS,n,2.0NRT,273.67,3.79,D
-12.21998,-67.4059,349.71,0.33,0.55,2026-05-21,1841,N20,VIIRS,n,2.0NRT,275.77,4.72,D
-12.16502,-66.72308,333.85,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.32,2.51,D
-12.1597,-66.7241,336.94,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.16,2.51,D
-12.15438,-66.72511,332.73,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.45,4.22,D
-12.14971,-66.72953,331.39,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.79,3.79,D
-12.14439,-66.73055,333.98,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.9,2.96,D
-12.13973,-66.73495,334.98,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,285.05,2.96,D
-12.13907,-66.73155,332.65,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.64,2.96,D
-12.13235,-66.75392,335.47,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,285.39,2.61,D
-12.12704,-66.75493,349.3,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,285.33,6.02,D
-12.11976,-66.7458,349.38,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,285.73,7.07,D
-12.11446,-66.74686,327.32,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.62,1.7,D
-12.10888,-66.76611,344.01,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,285.19,5.58,D
-12.10825,-66.76276,331.18,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,283.98,5.05,D
-12.10711,-66.7658,343.3,0.37,0.58,2026-05-21,1841,N20,VIIRS,n,2.0NRT,285.11,3.5,D
-11.85324,-75.00291,338.15,0.39,0.37,2026-05-21,1841,N20,VIIRS,n,2.0NRT,291.88,5.3,D
-11.76177,-74.31287,342.63,0.41,0.37,2026-05-21,1841,N20,VIIRS,n,2.0NRT,291.66,7.92,D
-11.5152,-74.43674,330.65,0.41,0.37,2026-05-21,1841,N20,VIIRS,n,2.0NRT,291.96,2.17,D
-10.85264,-77.6533,335.01,0.4,0.37,2026-05-21,1841,N20,VIIRS,n,2.0NRT,300.19,2.87,D
-9.05847,-78.60012,331.59,0.41,0.37,2026-05-21,1841,N20,VIIRS,n,2.0NRT,301.27,2.4,D
-9.05165,-78.60114,333.01,0.41,0.37,2026-05-21,1841,N20,VIIRS,n,2.0NRT,301.1,2.96,D
-8.97606,-78.5367,339.13,0.41,0.37,2026-05-21,1841,N20,VIIRS,n,2.0NRT,302.94,8.31,D
-8.96478,-78.53081,333.75,0.41,0.37,2026-05-21,1841,N20,VIIRS,n,2.0NRT,298.71,20.35,D
-8.9155,-78.41442,331.75,0.4,0.37,2026-05-21,1841,N20,VIIRS,n,2.0NRT,301.37,1.06,D
-8.55822,-77.70522,339.52,0.39,0.36,2026-05-21,1841,N20,VIIRS,n,2.0NRT,292.22,9.36,D
-8.55769,-77.70171,335.71,0.39,0.36,2026-05-21,1841,N20,VIIRS,n,2.0NRT,290.78,9.36,D
-7.78308,-72.83025,345.3,0.53,0.42,2026-05-21,1841,N20,VIIRS,n,2.0NRT,290.14,10.69,D
-5.79264,-77.36859,328.71,0.38,0.36,2026-05-21,1841,N20,VIIRS,n,2.0NRT,293.86,2.42,D
-5.76663,-77.30899,332.06,0.38,0.36,2026-05-21,1841,N20,VIIRS,n,2.0NRT,294.98,2.22,D
-5.76569,-79.86291,343.75,0.43,0.38,2026-05-21,1841,N20,VIIRS,n,2.0NRT,302.68,4.54,D
-5.50351,-80.75407,338.99,0.46,0.39,2026-05-21,1841,N20,VIIRS,n,2.0NRT,304.02,4.52,D
-4.98687,-80.65022,332.01,0.45,0.39,2026-05-21,1841,N20,VIIRS,n,2.0NRT,300.48,2.5,D
-4.85003,-80.72871,346.97,0.45,0.39,2026-05-21,1841,N20,VIIRS,n,2.0NRT,304.8,10.11,D
-4.82033,-80.21001,334.24,0.43,0.38,2026-05-21,1841,N20,VIIRS,n,2.0NRT,301.1,3.58,D
-4.81669,-80.32992,341.74,0.44,0.38,2026-05-21,1841,N20,VIIRS,n,2.0NRT,299.77,4.69,D
-4.78123,-80.25934,337.37,0.43,0.38,2026-05-21,1841,N20,VIIRS,n,2.0NRT,299.46,2.81,D
-4.77774,-80.25985,330.76,0.43,0.38,2026-05-21,1841,N20,VIIRS,n,2.0NRT,299.9,2.81,D
-4.75833,-80.32975,330.71,0.44,0.38,2026-05-21,1841,N20,VIIRS,n,2.0NRT,298.99,1.62,D
-4.72196,-80.54503,336.27,0.44,0.39,2026-05-21,1841,N20,VIIRS,n,2.0NRT,301.02,3.33,D
-4.71374,-80.51371,337.34,0.44,0.39,2026-05-21,1841,N20,VIIRS,n,2.0NRT,298.86,1.44,D
-4.71021,-80.51424,340.31,0.44,0.39,2026-05-21,1841,N20,VIIRS,n,2.0NRT,299.42,2.84,D
-4.70904,-80.50627,338.49,0.44,0.39,2026-05-21,1841,N20,VIIRS,n,2.0NRT,301.29,8.34,D
-4.70019,-80.51979,331.3,0.44,0.39,2026-05-21,1841,N20,VIIRS,n,2.0NRT,298.66,1.0,D
-4.70017,-80.51938,332.02,0.44,0.39,2026-05-21,1841,N20,VIIRS,n,2.0NRT,299.28,1.52,D
-4.69664,-80.51991,337.91,0.44,0.39,2026-05-21,1841,N20,VIIRS,n,2.0NRT,301.55,1.97,D
-4.43754,-79.8502,332.42,0.42,0.37,2026-05-21,1841,N20,VIIRS,n,2.0NRT,296.14,9.91,D
-7.97821,-78.60774,339.02,0.4,0.37,2026-05-21,1843,N20,VIIRS,l,2.0NRT,310.16,9.1,D
-7.97488,-78.60851,336.65,0.4,0.37,2026-05-21,1843,N20,VIIRS,l,2.0NRT,311.38,22.51,D
-7.97155,-78.60926,352.03,0.4,0.37,2026-05-21,1843,N20,VIIRS,n,2.0NRT,315.79,22.51,D
-7.97103,-78.6058,339.05,0.4,0.37,2026-05-21,1843,N20,VIIRS,n,2.0NRT,302.44,16.82,D
-7.96821,-78.60999,346.11,0.4,0.37,2026-05-21,1843,N20,VIIRS,n,2.0NRT,308.48,11.49,D
-7.96768,-78.60641,343.96,0.4,0.37,2026-05-21,1843,N20,VIIRS,n,2.0NRT,302.84,4.93,D
-7.79879,-79.25968,336.0,0.42,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,298.47,4.79,D
-7.79578,-79.28737,341.35,0.42,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,301.84,6.7,D
-7.74773,-79.38432,331.52,0.42,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,300.19,2.6,D
-7.44753,-79.55412,343.49,0.43,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,298.75,3.4,D
-7.44462,-79.5585,345.24,0.43,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,297.27,4.79,D
-7.39898,-79.51395,333.44,0.43,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,297.84,4.78,D
-7.35678,-79.41039,333.61,0.42,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,298.54,1.66,D
-7.32833,-79.50462,343.74,0.43,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,301.16,13.76,D
-7.3054,-79.44534,332.74,0.42,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,299.14,8.04,D
-7.30484,-79.44152,335.08,0.42,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,300.41,13.52,D
-7.27493,-79.28676,342.01,0.42,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,299.34,33.42,D
-7.26967,-79.44285,338.28,0.42,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,299.42,7.39,D
-7.22451,-79.46469,347.4,0.42,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,301.61,7.79,D
-7.22162,-79.46902,335.03,0.42,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,300.36,7.62,D
-7.22105,-79.46519,347.33,0.42,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,300.9,7.62,D
-7.20382,-79.44436,330.41,0.42,0.38,2026-05-21,1843,N20,VIIRS,l,2.0NRT,300.68,7.83,D
-7.20326,-79.44055,330.04,0.42,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,297.42,4.48,D
-7.19956,-79.51141,335.16,0.42,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,299.07,21.75,D
-7.16724,-79.50838,343.41,0.42,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,299.36,5.7,D
-7.1571,-79.54907,336.36,0.43,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,297.34,2.64,D
-6.89435,-79.47887,338.76,0.42,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,300.78,1.87,D
-6.7505,-79.80193,341.71,0.43,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,302.43,9.46,D
-6.71365,-79.89116,330.07,0.44,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,299.73,2.23,D
-6.58872,-79.90096,336.01,0.43,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,300.07,3.39,D
-6.58072,-79.84633,335.32,0.43,0.38,2026-05-21,1843,N20,VIIRS,n,2.0NRT,299.43,3.21,D
